DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO_POBLADO,LATITUD,LONGITUD
LIMA,CANTA,CANTA,HUAYLLAPUQUIO,-11.45131,-76.60827
LIMA,CANTA,CANTA,TAMBO DE OBRAJILLO,-11.45092,-76.61711
LIMA,CANTA,CANTA,CALLACOTO,-11.45012,-76.59995
LIMA,CANTA,CANTA,CHAPA,-11.43741,-76.60826
LIMA,CANTA,CANTA,RUCUMA,-11.45927,-76.62014
LIMA,CANTA,CANTA,HUAYTARA,-11.46215,-76.61794
LIMA,CANTA,CANTA,HUILLCA,-11.46369,-76.63237
LIMA,CANTA,CANTA,CACHACHO BAJO,-11.47769,-76.62024
LIMA,CANTA,CANTA,PACHACAMA,-11.47917,-76.62796
LIMA,CANTA,CANTA,AYASURA,-11.49022,-76.62012
LIMA,CANTA,CANTA,UCLE,-11.44859,-76.61536
LIMA,CANTA,CANTA,AGENE,-11.46382,-76.61670833
LIMA,CANTA,CANTA,TRANCA,-11.45938,-76.61204
LIMA,CANTA,CANTA,CAPRACANCHA,-11.45677,-76.60128
LIMA,CANTA,CANTA,CONCHACHAS,-11.49567,-76.62537
LIMA,CANTA,CANTA,SOSPUERO,-11.50308,-76.65309
LIMA,CANTA,CANTA,HUALGAGAYAN,-11.45171,-76.61322
LIMA,CANTA,CANTA,HUALGAYANE,-11.45513,-76.60988
LIMA,CANTA,CANTA,LLAGUASHUASI,-11.43761,-76.58186
LIMA,CANTA,CANTA,PARAJE TRANQUERA,-11.45976,-76.60129
LIMA,CANTA,ARAHUAY,LICAHUASI,-11.653355,-76.72643333
LIMA,CANTA,ARAHUAY,SHIMAY,-11.642755,-76.71312833
LIMA,CANTA,ARAHUAY,PAQUIAHUANCA,-11.6546611,-76.71962574
LIMA,CANTA,HUAMANTANGA,YANE,-11.543675,-76.71335833
LIMA,CANTA,HUAMANTANGA,QUILCA,-11.67652998,-76.95364999
LIMA,CANTA,HUAMANTANGA,VIRGEN DEL CARMEN,-11.6589981,-76.94319336
LIMA,CANTA,HUAMANTANGA,GRANJA N 180,-11.63100998,-76.88790999
LIMA,CANTA,HUAMANTANGA,LINDERO TRAPICHE,-11.6767461,-76.97308011
LIMA,CANTA,HUAROS,HUACOS,-11.4184,-76.60119
LIMA,CANTA,HUAROS,HUANCHAN,-11.44014,-76.61556
LIMA,CANTA,HUAROS,COLLOTAYOK,-11.41946023,-76.50932111
LIMA,CANTA,HUAROS,JUSHPA,-11.34246285,-76.54266986
LIMA,CANTA,HUAROS,YAPACOCHA,-11.40442573,-76.54045311
LIMA,CANTA,LACHAQUI,CHINCHILCAY,-11.51593167,-76.58710667
LIMA,CANTA,LACHAQUI,CANCAPUCRO,-11.53516167,-76.61667333
LIMA,CANTA,LACHAQUI,CARACUANCA,-11.542305,-76.62504667
LIMA,CANTA,LACHAQUI,TRANCA,-11.549105,-76.62363167
LIMA,CANTA,LACHAQUI,SURCA,-11.569635,-76.63953333
LIMA,CANTA,LACHAQUI,CHAQUEIHUARQUI,-11.53934,-76.62014
LIMA,CANTA,SAN BUENAVENTURA,SAN BUENAVENTURA,-11.48929807,-76.66223044
LIMA,CANTA,SAN BUENAVENTURA,YANACOCHA,-11.36491998,-76.64666999
LIMA,CANTA,SAN BUENAVENTURA,TINGO,-11.44006032,-76.65936794
LIMA,CANTA,SAN BUENAVENTURA,GALLARETA,-11.44886833,-76.61876833
LIMA,CANTA,SAN BUENAVENTURA,LUCLE,-11.44773,-76.61899
LIMA,CANTA,SAN BUENAVENTURA,SAN MIGUEL,-11.45279629,-76.62477989
LIMA,CANTA,SAN BUENAVENTURA,RUMICHACA,-11.457435,-76.62598333
LIMA,CANTA,SAN BUENAVENTURA,HUAMANMAYO,-11.46573,-76.63452
LIMA,CANTA,SAN BUENAVENTURA,TUNASPAMPA,-11.47766,-76.64035
LIMA,CANTA,SAN BUENAVENTURA,TAMBO,-11.486128,-76.64409
LIMA,CANTA,SAN BUENAVENTURA,SAN JOSE VIEJO,-11.50166,-76.68738
LIMA,CANTA,SAN BUENAVENTURA,CAMIACOCHA,-11.46854,-76.63522
LIMA,CANTA,SAN BUENAVENTURA,LA ARENA,-11.44763667,-76.61907833
LIMA,CANTA,SAN BUENAVENTURA,LA BANDA,-11.44963692,-76.61994591
LIMA,CANTA,SAN BUENAVENTURA,EL SOLAR,-11.49338,-76.6576
LIMA,CANTA,SAN BUENAVENTURA,SANTA ROSA DE TAMBO,-11.48776661,-76.67251747
LIMA,CANTA,SAN BUENAVENTURA,CHACACANCHA,-11.43864727,-76.6513193
LIMA,CANTA,SAN BUENAVENTURA,LANCANA,-11.44958,-76.65319
LIMA,CANTA,SAN BUENAVENTURA,ACOCHACA,-11.45852,-76.62673
LIMA,CANTA,SANTA ROSA DE QUIVES,YANGAS,-11.6954,-76.8466
LIMA,CANTA,SANTA ROSA DE QUIVES,RAMO,-11.5736288,-76.72711249
LIMA,CANTA,SANTA ROSA DE QUIVES,PAMPACOCHA,-11.581835,-76.673435
LIMA,CANTA,SANTA ROSA DE QUIVES,PICHU PICHU,-11.57720667,-76.73300833
LIMA,CANTA,SANTA ROSA DE QUIVES,YASO,-11.57882667,-76.73984833
LIMA,CANTA,SANTA ROSA DE QUIVES,PUEBLO VIEJO,-11.584205,-76.74666333
LIMA,CANTA,SANTA ROSA DE QUIVES,CASA QUEMADA,-11.59060167,-76.74956667
LIMA,CANTA,SANTA ROSA DE QUIVES,PIEDRA BLANCA,-11.594285,-76.75318667
LIMA,CANTA,SANTA ROSA DE QUIVES,PICULLO,-11.5970546,-76.75774949
LIMA,CANTA,SANTA ROSA DE QUIVES,QUIVES,-11.66766121,-76.78743821
LIMA,CANTA,SANTA ROSA DE QUIVES,PUCARA,-11.6935,-76.81706
LIMA,CANTA,SANTA ROSA DE QUIVES,SANTO TORIBIO,-11.696985,-76.81969
LIMA,CANTA,SANTA ROSA DE QUIVES,HUERTA VIEJA,-11.69725667,-76.82774333
LIMA,CANTA,SANTA ROSA DE QUIVES,SANTA MARIA,-11.69496,-76.83736
LIMA,CANTA,SANTA ROSA DE QUIVES,MAGDALENA,-11.69384333,-76.83759
LIMA,CANTA,SANTA ROSA DE QUIVES,PRIETO,-11.69471,-76.84307
LIMA,CANTA,SANTA ROSA DE QUIVES,EL ALTILLO,-11.698713,-76.85494
LIMA,CANTA,SANTA ROSA DE QUIVES,HUARABI ALTO,-11.69465833,-76.85831
LIMA,CANTA,SANTA ROSA DE QUIVES,LETICIA,-11.69644395,-76.86782903
LIMA,CANTA,SANTA ROSA DE QUIVES,HORNILLOS,-11.68786667,-76.88015167
LIMA,CANTA,SANTA ROSA DE QUIVES,COCAYALTA,-11.6823,-76.90495
LIMA,CANTA,SANTA ROSA DE QUIVES,SANTA ROSA DE MACAS,-11.68081,-76.9244
LIMA,CANTA,SANTA ROSA DE QUIVES,QUILCA,-11.71615,-76.96446
LIMA,CANTA,SANTA ROSA DE QUIVES,TRAPICHE,-11.72133,-76.96301
LIMA,CANTA,SANTA ROSA DE QUIVES,ZAPAN ALTO,-11.68107667,-76.91567333
LIMA,CANTA,SANTA ROSA DE QUIVES,ALCACOTO,-11.696793,-76.86795
LIMA,CANTA,SANTA ROSA DE QUIVES,EL CARMEN,-11.72309,-76.96946
LIMA,CANTA,SANTA ROSA DE QUIVES,VIRGEN DEL CARMEN DE QUIPAN,-11.72466,-76.96727
LIMA,CANTA,SANTA ROSA DE QUIVES,TACURMA,-11.57164998,-76.70442999
LIMA,CANTA,SANTA ROSA DE QUIVES,TAMBO,-11.57209185,-76.71884374
LIMA,CANTA,SANTA ROSA DE QUIVES,PIRICMA,-11.59292185,-76.72555474
LIMA,CANTA,SANTA ROSA DE QUIVES,AÑAPO,-11.58423998,-76.71866999
LIMA,CANTA,SANTA ROSA DE QUIVES,CHACLIMA,-11.60654885,-76.70283011
LIMA,CANTA,SANTA ROSA DE QUIVES,RAUMACOCHA,-11.58267973,-76.67852736
LIMA,CANTA,SANTA ROSA DE QUIVES,SAN CRISTOBAL,-11.56106248,-76.69119336
LIMA,CANTA,SANTA ROSA DE QUIVES,PARARA,-11.57570898,-76.71804486
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SAN VICENTE DE CAÑETE,-13.07777299,-76.38743892
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,EL CHILCAL,-13.0688978,-76.36951821
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,VALLE HERMOSO-SANTA ROSA,-13.06649,-76.35507
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,HUALCARA (EXPERIMENTAL AGRICOLA),-13.0765,-76.35253
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SAN ANTONIO,-13.08884,-76.41375
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PLAYA HERMOSA,-13.091074,-76.43325
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,AGUA DULCE,-13.08955317,-76.42552559
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANTA ROSA (SANTA ROSA BAJA),-13.09505,-76.39516
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,HIPOLITO UNANUE (CERRO BLANCO),-13.09772,-76.38254
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SAN GERMAN,-13.09936,-76.36582
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CUIVA,-13.1048,-76.36316
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,HILARION (SAN HILARION),-13.10951,-76.37893
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ENCAÑADA,-13.10314,-76.38665
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,COCHAHUASI-PLAYA HERMOSA (COCHAHUASI),-13.11385077,-76.41265652
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,MONTEJIATO,-13.107507,-76.33266808
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,BUENOS AIRES,-13.10656727,-76.30742336
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,EL OLIVO,-13.13224497,-76.34605297
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,TOMA DE PALO,-13.09911894,-76.26418124
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SAN CARLOS ALTO,-13.11365336,-76.27063387
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANTA SOFIA,-13.11628,-76.32429
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LUCUMO,-13.11917,-76.33866
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LA PAMPILLA,-13.11431,-76.37278
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,BOCA DE RIO,-13.11953,-76.40796
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANTA TERESA,-13.12313,-76.36679
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PEDRO DE CRUZ,-13.12046644,-76.35992547
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAMPA CASTILLA,-13.11729,-76.3529
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ISLA BAJA,-13.12051,-76.29554
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PALO,-13.12818798,-76.30247651
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,DE LA VEGA,-13.12965,-76.34779
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CLARITA,-13.13122,-76.36484
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,HERBAY BAJO,-13.13131271,-76.39453025
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SAN JUAN,-13.13013,-76.32037
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,HERBAY ALTO,-13.13611,-76.34686
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANDIAL,-13.13606,-76.35718
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LA LAGRIMA,-13.13512,-76.3649
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANTA ANGELA,-13.13441,-76.36907
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,MOLLE,-13.13951,-76.36685
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,MELCHORITA,-13.14178,-76.38448
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,IGUANA,-13.14272535,-76.39127991
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ARENA BAJA,-13.14853498,-76.37409486
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CHACARILLA,-13.14809,-76.37753
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANTO DOMINGO,-13.16103,-76.36543
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ARENA ALTA,-13.14910241,-76.36987619
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LA GRANJA,-13.18736,-76.30871
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,SANTA ROSA ALTA,-13.09545031,-76.38925347
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,NUEVO AYACUCHO,-13.29882093,-76.2458395
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,JAGUAY,-13.32266217,-76.24441449
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LOS GIRASOLES,-13.07603633,-76.40215598
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ESPIRITU SANTO DE PALO,-13.11227833,-76.26837832
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,ISLA ALTA,-13.11815936,-76.29570639
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LA CRUZ,-13.13397,-76.38014
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,LA PALMA,-13.13552,-76.39318
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,HUACA DE ORO,-13.12868162,-76.38194661
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PEÑA,-13.13063,-76.38792
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,NUEVO CAÑETE,-13.27472,-76.26761
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CINCO CRUCES,-13.29285,-76.25716
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CAMINO REAL,-13.10462367,-76.37180782
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,CHOMBO,-13.1016489,-76.38609915
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,URBANITO CRUZ,-13.1236,-76.3626
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,APOSTOL SANTIAGO,-13.28789,-76.25579
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,BRISAS DE CONCON,-13.22241308,-76.31280848
LIMA,CAÑETE,ASIA,ASIA,-12.77947785,-76.55662987
LIMA,CAÑETE,ASIA,CALETA DE BUJAMA,-12.71644,-76.63031
LIMA,CAÑETE,ASIA,PAMPA DOLORES,-12.72787,-76.61989
LIMA,CAÑETE,ASIA,9 DE OCTUBRE,-12.73628,-76.6121
LIMA,CAÑETE,ASIA,CHOCALLA,-12.73406,-76.61559
LIMA,CAÑETE,ASIA,SAN PEDRO,-12.745,-76.60536
LIMA,CAÑETE,ASIA,LOS POCHOS (GALLINERO),-12.76151,-76.604
LIMA,CAÑETE,ASIA,SANTA CRUZ DE ASIA (BLANCA ROSA DEL MAR),-12.76435392,-76.60070573
LIMA,CAÑETE,ASIA,EL PLATANAL,-12.77469,-76.54236
LIMA,CAÑETE,ASIA,ESQUINA DE ASIA,-12.76849,-76.50405
LIMA,CAÑETE,ASIA,ISLA ALTA,-12.77687167,-76.52285
LIMA,CAÑETE,ASIA,BUENA VISTA,-12.78273667,-76.56007667
LIMA,CAÑETE,ASIA,PALMA ALTA,-12.79033983,-76.56789233
LIMA,CAÑETE,ASIA,LAS PALMAS,-12.79292,-76.57308
LIMA,CAÑETE,ASIA,ROSARIO DE ASIA,-12.7992766,-76.56698483
LIMA,CAÑETE,ASIA,EL TAMBO,-12.80771,-76.56065
LIMA,CAÑETE,ASIA,LA JOYA,-12.79352,-76.56115
LIMA,CAÑETE,ASIA,MAL PASO,-12.80624,-76.55614
LIMA,CAÑETE,ASIA,SARAPAMPA,-12.83035,-76.53827
LIMA,CAÑETE,ASIA,YMCA,-12.89478,-76.50322
LIMA,CAÑETE,ASIA,PLAYA EL BARRRANCADERO,-12.91591,-76.50652
LIMA,CAÑETE,ASIA,PLAYA LAS BRISAS,-12.76837,-76.60991
LIMA,CAÑETE,ASIA,PLAYA LOS COCOS,-12.780398,-76.59828
LIMA,CAÑETE,ASIA,PLAYA KAPALA,-12.781475,-76.59594
LIMA,CAÑETE,ASIA,PLAYA SOL Y MAR,-12.77979729,-76.59335361
LIMA,CAÑETE,ASIA,CAPILLA DE ASIA,-12.78003,-76.56649
LIMA,CAÑETE,ASIA,PLAYA BONITA,-12.785016,-76.59178
LIMA,CAÑETE,ASIA,PLAYA COSTA DE SOL,-12.786832,-76.589
LIMA,CAÑETE,ASIA,PLAYA PALABRITAS,-12.789187,-76.58555
LIMA,CAÑETE,ASIA,PLAYA COCOA,-12.790858,-76.58341
LIMA,CAÑETE,ASIA,PLAYA LAS PALMAS,-12.779044,-76.59996
LIMA,CAÑETE,ASIA,ASIA DEL MAR,-12.78121,-76.58359
LIMA,CAÑETE,ASIA,PLAYA EL SOL,-12.758687,-76.61893
LIMA,CAÑETE,ASIA,PLAYA BLANCA,-12.761894,-76.6141
LIMA,CAÑETE,ASIA,PLAYA GALAPAGOS,-12.773238,-76.609
LIMA,CAÑETE,ASIA,PLAYA RINCONADA BEACH,-12.771678,-76.60908
LIMA,CAÑETE,ASIA,PLAYA ALGARROBOS,-12.77557,-76.60838
LIMA,CAÑETE,ASIA,PLAYA LOBO BLANCO,-12.735591,-76.63327
LIMA,CAÑETE,ASIA,PLAYA CHUPICALLA,-12.73767,-76.63416
LIMA,CAÑETE,ASIA,PLAYA BORA BORA,-12.756394,-76.61742
LIMA,CAÑETE,ASIA,PLAYA MAR AZUL,-12.770281,-76.60885
LIMA,CAÑETE,ASIA,PLAYA EL GOLF,-12.745085,-76.63119
LIMA,CAÑETE,ASIA,PLAYA LAS ARENAS,-12.7324,-76.63068
LIMA,CAÑETE,ASIA,PLAYA CAYMA,-12.777036,-76.60665
LIMA,CAÑETE,ASIA,PLAYA ISLA,-12.766745,-76.61143
LIMA,CAÑETE,ASIA,PLAYA LOS FLAMENCOS,-12.765601,-76.61225
LIMA,CAÑETE,ASIA,PLAYA LA ENCONTRADA,-12.88741,-76.51232
LIMA,CAÑETE,ASIA,PLAYA A.C.J.,-12.88860998,-76.51228999
LIMA,CAÑETE,ASIA,PLAYA LA ESCONDIDA,-12.89007998,-76.51158999
LIMA,CAÑETE,ASIA,PLAYA MISTERIO,-12.90587,-76.50864
LIMA,CAÑETE,ASIA,PLAYA GAVIOTAS,-12.79339,-76.57537
LIMA,CAÑETE,ASIA,PLAYA LA RIVIERA FRANCESA,-12.85283,-76.51711
LIMA,CAÑETE,ASIA,PLAYA CHAMBALA,-12.89104,-76.50907
LIMA,CAÑETE,ASIA,CONTRY CLUB DE VILLA,-12.86699,-76.51602
LIMA,CAÑETE,ASIA,APRILS,-12.75425,-76.6225
LIMA,CAÑETE,ASIA,DELFINES,-12.725901,-76.6292
LIMA,CAÑETE,ASIA,CLUB REAL,-12.798984,-76.57235
LIMA,CAÑETE,CALANGO,AYMARA,-12.56589,-76.60127
LIMA,CAÑETE,CALANGO,VIRGEN DEL CARMEN,-12.56562,-76.60143
LIMA,CAÑETE,CALANGO,MARIA CONCEPCION DE TUTUMO,-12.5713,-76.60087
LIMA,CAÑETE,CERRO AZUL,CERRO AZUL,-13.02486812,-76.4792328
LIMA,CAÑETE,CERRO AZUL,LAS LOMAS DEL MAR-PUERTO FIEL,-12.94224,-76.50385
LIMA,CAÑETE,CERRO AZUL,PUERTO FIEL,-12.94484,-76.50341
LIMA,CAÑETE,CERRO AZUL,LA QUEBRADA,-12.95044,-76.50229
LIMA,CAÑETE,CERRO AZUL,TALLO SECO,-12.948961,-76.508
LIMA,CAÑETE,CERRO AZUL,PUERTO GALLARDO,-12.96185,-76.51002
LIMA,CAÑETE,CERRO AZUL,LAS CONCHITAS,-12.97584,-76.50363
LIMA,CAÑETE,CERRO AZUL,PAMPA DE LOS LOBOS,-13.01256,-76.47883
LIMA,CAÑETE,CERRO AZUL,BELLAVISTA,-13.01686,-76.47388
LIMA,CAÑETE,CERRO AZUL,COM. GANADERA DE CAÑETE,-13.01449,-76.47947
LIMA,CAÑETE,CERRO AZUL,CASA BLANCA ( SANTA FE DE VERACRUZ ),-13.01782,-76.45522
LIMA,CAÑETE,CERRO AZUL,CERRO TINAJERO,-13.02437,-76.46802
LIMA,CAÑETE,CERRO AZUL,PAGUATODO,-13.027411,-76.47513
LIMA,CAÑETE,CERRO AZUL,CERRO AZUL,-13.03546,-76.47052
LIMA,CAÑETE,CERRO AZUL,SEÑOR DE LOS MILAGROS,-13.03244374,-76.46992079
LIMA,CAÑETE,CERRO AZUL,CASA BLANCA,-13.03404926,-76.45752032
LIMA,CAÑETE,CERRO AZUL,TRANQUERA DE FIERRO,-13.03837,-76.44851
LIMA,CAÑETE,CERRO AZUL,PUENTE TABLA,-13.04107,-76.47844
LIMA,CAÑETE,CERRO AZUL,EL OLIVAR,-13.04434,-76.47456
LIMA,CAÑETE,CERRO AZUL,LOS PLATANALES,-13.04192,-76.44297
LIMA,CAÑETE,CERRO AZUL,PUNTA CORRIENTE,-12.95508,-76.5111
LIMA,CAÑETE,CERRO AZUL,MIRAFLORES,-13.02491,-76.45652
LIMA,CAÑETE,CERRO AZUL,PLAYA CHECONDE,-12.93763,-76.50455
LIMA,CAÑETE,CERRO AZUL,LOS PAJARITOS,-12.92047833,-76.50152
LIMA,CAÑETE,CERRO AZUL,CERRO COLORADO,-13.03446,-76.47405
LIMA,CAÑETE,CERRO AZUL,LAZARETO BAJO,-13.01916,-76.48103
LIMA,CAÑETE,CERRO AZUL,HUACA GRANDE,-13.03059,-76.47466
LIMA,CAÑETE,CERRO AZUL,CERRO CALAVERA,-13.03524667,-76.470615
LIMA,CAÑETE,CERRO AZUL,LAZARETO ALTO,-13.00961,-76.48413
LIMA,CAÑETE,CERRO AZUL,LOS REYES,-13.00587,-76.48713
LIMA,CAÑETE,CERRO AZUL,RIO AZUL,-12.99638,-76.48527
LIMA,CAÑETE,CERRO AZUL,SAN FERNANDO,-12.91034,-76.487
LIMA,CAÑETE,CERRO AZUL,PUERTO FIEL ZONA 02,-12.9507,-76.51033
LIMA,CAÑETE,CHILCA,CHILCA,-12.51861767,-76.73818286
LIMA,CAÑETE,CHILCA,GARITA DE CONTROL,-12.45555333,-76.75378167
LIMA,CAÑETE,CHILCA,OLOF PALME,-12.46398,-76.74745
LIMA,CAÑETE,CHILCA,PAPA LEON XIII,-12.47336,-76.73907
LIMA,CAÑETE,CHILCA,15 DE ENERO,-12.48563,-76.73663
LIMA,CAÑETE,CHILCA,LOS PILARES,-12.49158,-76.7586
LIMA,CAÑETE,CHILCA,EL COLORADO,-12.49405,-76.75142
LIMA,CAÑETE,CHILCA,POZO BLANCO,-12.49681,-76.72966
LIMA,CAÑETE,CHILCA,DOÑA JAVIERA,-12.49955,-76.76129
LIMA,CAÑETE,CHILCA,CARRIZAL (LOS CARRIZALES),-12.50632,-76.76781
LIMA,CAÑETE,CHILCA,SANTA CRUZ SALITRE,-12.49953,-76.79021
LIMA,CAÑETE,CHILCA,BANDURREA,-12.51638998,-76.78008999
LIMA,CAÑETE,CHILCA,SAN JAVIER,-12.50845,-76.74584
LIMA,CAÑETE,CHILCA,SANTA ANGELA,-12.49629,-76.72303
LIMA,CAÑETE,CHILCA,SANTA CECILIA,-12.498424,-76.72163
LIMA,CAÑETE,CHILCA,SAN HILARION,-12.50918,-76.72567
LIMA,CAÑETE,CHILCA,ZEUS (ISLA VERDE),-12.53247167,-76.72485167
LIMA,CAÑETE,CHILCA,LAS SALINAS,-12.54209855,-76.72154783
LIMA,CAÑETE,CHILCA,LAPA LAPA,-12.55695,-76.72773
LIMA,CAÑETE,CHILCA,PUNTA ARENAS,-12.55092,-76.71185
LIMA,CAÑETE,CHILCA,KM 67,-12.54414,-76.7169
LIMA,CAÑETE,CHILCA,CANTERA LAS MERCEDES,-12.51291,-76.71645
LIMA,CAÑETE,CHILCA,CALANGUILLO,-12.54945,-76.71246
LIMA,CAÑETE,CHILCA,SAN BARTOLITO,-12.48742,-76.70906
LIMA,CAÑETE,CHILCA,BEQUETETE,-12.50218,-76.74166
LIMA,CAÑETE,CHILCA,EL SOL,-12.49256,-76.74298
LIMA,CAÑETE,CHILCA,COOPERATIVA AGRARIA,-12.4886,-76.74008
LIMA,CAÑETE,CHILCA,FUNDO SAN PEDRO,-12.478653,-76.74432
LIMA,CAÑETE,CHILCA,LA PATITA,-12.462172,-76.74875
LIMA,CAÑETE,CHILCA,SALINAS,-12.54354,-76.72764
LIMA,CAÑETE,CHILCA,PLAYA SAN PEDRO,-12.53643,-76.74091
LIMA,CAÑETE,CHILCA,CHACRA BLANCA,-12.49992,-76.75102
LIMA,CAÑETE,CHILCA,LOS TILOS,-12.49455,-76.74537
LIMA,CAÑETE,CHILCA,EL PROGRESO,-12.49388,-76.7212
LIMA,CAÑETE,CHILCA,SAN JAVIER BAJO,-12.50346,-76.75019
LIMA,CAÑETE,CHILCA,EL AGRONOMO,-12.5017,-76.75891
LIMA,CAÑETE,CHILCA,MAYTA CAPAC,-12.50852,-76.74007
LIMA,CAÑETE,CHILCA,SANTO DOMINGO,-12.51242,-76.76094
